id;archive_code;reference_code;document_type;document_creation_year;document_expiration_year;snapshot_date;ine_code;ranking;municipality;handwritten;position;deputy_mayor;electoral_third;name_original;name_standardized;birth_date;age_original;appointment_date;assumption_date;cessation_date;occupation;original_notes;cleaning_notes
829;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17117;5;Palafrugell;No;Concejal;0;;Octavio Frigola Girbal;Octavio Frigola Girbal;;;;19/01/1940;;;;
830;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17117;6;Palafrugell;No;Concejal;0;;José Ribas Lloveras;Jose Ribas Lloveras;;;;19/01/1940;;;;
831;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17117;7;Palafrugell;No;Concejal;0;;César Reig Gay;Cesar Reig Gay;;;;19/01/1940;;;;
832;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17117;8;Palafrugell;No;Concejal;0;;Miguel Capella Ferrer;Miguel Capella Ferrer;;;;19/01/1940;;;;
833;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17117;9;Palafrugell;No;Concejal;0;;Irineo Gallart Ferrer;Irineo Gallart Ferrer;;;;19/01/1940;;;;
834;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17117;10;Palafrugell;No;Concejal;0;;Pedro Regalado Deulofeu Girbau;Pedro Regalado Deulofeu Girbau;;;;24/09/1940;;;;
838;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17119;1;Palau de Santa Eulàlia;No;Alcalde;0;;Manuel Mitjavila Nuell;Manuel Mitjavila Nuell;;;;13/02/1939;;;;
839;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17119;2;Palau de Santa Eulàlia;No;Concejal;1;;Juan Giro Tubert;Juan Giro Tubert;;;;13/02/1939;;;;
840;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17119;3;Palau de Santa Eulàlia;No;Concejal;0;;Miguel Moradell Bret;Miguel Moradell Bret;;;;13/02/1939;;;;
842;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17120;1;Palau-saverdera;Sí;Alcalde;0;;José Euró Blanch;Jose Euro Blanch;;;;11/01/1940;;;;
843;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17120;2;Palau-saverdera;Sí;Concejal;1;;Jamie Sagols Zurbau;Jamie Sagols Zurbau;;;;11/01/1940;;;;
844;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17120;3;Palau-saverdera;Sí;Concejal;0;;augusto Frubert Serra;Augusto Frubert Serra;;;;11/01/1940;;;;
845;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17120;4;Palau-saverdera;Sí;Concejal;0;;Joaquín Planal Casellas;Joaquin Planal Casellas;;;;11/06/1940;;;;
846;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17120;5;Palau-saverdera;Sí;Concejal;0;;alberto Serra Caussa;Alberto Serra Caussa;;;;11/01/1940;;;;
849;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17510;1;;Sí;Alcalde accidental;0;;Ramón Bueno Gornay;Ramon Bueno Gornay;;;;22/07/1941;;;;
850;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17510;2;;Sí;Concejal;1;;Jaime Davera Torrella;Jaime Davera Torrella;;;;22/07/1941;;;;
851;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17510;3;;Sí;Concejal;0;;José Oliveras Primell;Jose Oliveras Primell;;;;22/07/1941;;;;
852;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17510;4;;Sí;Concejal;0;;Miguel Poch Ros;Miguel Poch Ros;;;;22/07/1941;;;;
856;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17121;1;Palau-sator;No;Alcalde;0;;Jaime Colom Sabriá;Jaime Colom Sabria;;;;14/08/1941;;;;
857;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17121;2;Palau-sator;No;Concejal;0;;José Ferrer Oliva;Jose Ferrer Oliva;;;;14/08/1941;;;;
858;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17121;3;Palau-sator;No;Concejal;0;;Esteban Bonay Carreras;Esteban Bonay Carreras;;;;14/08/1941;;;;
859;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17121;4;Palau-sator;No;Concejal;0;;José Quintana Aynié;Jose Quintana Aynie;;;;14/08/1941;;;;
860;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17121;5;Palau-sator;No;Concejal;0;;Silvestre Vidal Busquets;Silvestre Vidal Busquets;;;;14/08/1941;;;;
862;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17122;1;Palmerola;No;Alcalde;0;;José Puigcasas Soler;Jose Puigcasas Soler;;;;10/02/1939;;;;
863;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17122;2;Palmerola;No;Concejal;1;;Ramon Sule Sule;Ramon Sule Sule;;;;10/02/1939;;;;
864;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17122;3;Palmerola;No;Concejal;0;;Miguel Farras Carbonell;Miguel Farras Carbonell;;;;10/02/1939;;;;
867;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17123;1;Palol de Revardit;No;Alcalde;0;;Patricio Bani Vilá;Patricio Bani Vila;;;;03/03/1940;;;;
868;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17123;2;Palol de Revardit;No;Concejal;1;;Joaquín Ferrer Esteve;Joaquin Ferrer Esteve;;;;03/03/1940;;;;
869;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17123;3;Palol de Revardit;No;Concejal;0;;Jaime Pararole Bartis;Jaime Pararole Bartis;;;;03/03/1940;;;;
870;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17123;4;Palol de Revardit;No;Concejal;0;;Joaquín Badia Falgás;Joaquin Badia Falgas;;;;03/03/1940;;;;
871;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17123;5;Palol de Revardit;No;Concejal;0;;José Sala Cerviá;Jose Sala Cervia;;;;03/03/1940;;;;
885;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17124;1;Pals;No;Alcalde;0;;Agustín Pericay Tauler;Agustin Pericay Tauler;;;;12/07/1944;;;;
886;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17124;2;Pals;No;Concejal;0;;Agustín Pericay Tauler;Agustin Pericay Tauler;;;;29/04/1941;;;;
887;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17124;3;Pals;No;Concejal;0;;Jaime Puig Riembau;Jaime Puig Riembau;;;;29/04/1941;;;;
888;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17124;4;Pals;No;Concejal;0;;Fernando Gou Girona;Fernando Gou Girona;;;;29/04/1941;;;;
889;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17124;5;Pals;No;Concejal;0;;Ramón Sagué Ribas;Ramon Sague Ribas;;;;12/07/1944;;;;
890;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17124;6;Pals;No;Concejal;0;;Jaime Parals Trías;Jaime Parals Trias;;;;12/07/1944;;;;
891;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17124;7;Pals;No;Concejal;0;;Jacinto Ribas Descals;Jacinto Ribas Descals;;;;12/07/1944;;;;
892;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17124;8;Pals;No;Concejal;0;;Julian PÍ Anguila;Julian Pi Anguila;;;;28/02/1946;;;;
893;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17125;1;Pardines;Sí;Alcalde;0;;José Vidal Moret;Jose Vidal Moret;;;;;;;;
895;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17125;2;Pardines;Sí;Concejal;1;;Pedro Subirana Pidal;Pedro Subirana Pidal;;;;;;;;
896;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17125;3;Pardines;Sí;Concejal;0;;Miguel Carruella Casas;Miguel Carruella Casas;;;;15/03/1946;;;;
901;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17126;1;Parlavà;Sí;Alcalde;0;;Juan Camios Pneusa;Juan Camios Pneusa;;;;14/12/1939;;;;
902;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17126;2;Parlavà;Sí;Concejal;0;;José Pousati Sofá;Jose Pousati Sofa;;;;14/12/1939;;;;
903;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17126;3;Parlavà;Sí;Concejal;0;;Marciso Megre Lartiga;Marciso Megre Lartiga;;;;14/12/1939;;;;
905;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17127;1;Parroquia de Ripoll;No;Alcalde;0;;PEDRO CELS BASAGAÑA;Pedro Cels Basagaña;;;;15/02/1939;;;;
906;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17127;2;Parroquia de Ripoll;No;Concejal;1;;LUIS CASTANY SERRAT;Luis Castany Serrat;;;;15/02/1939;;;;
907;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17127;3;Parroquia de Ripoll;No;Concejal;0;;JOSE CARRERA BALCELLS;Jose Carrera Balcells;;;;15/02/1939;;;;
908;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17127;4;Parroquia de Ripoll;No;Concejal;0;;JUAN FRANQUESA VERDAGUER;Juan Franquesa Verdaguer;;;;15/02/1939;;;;
909;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17127;5;Parroquia de Ripoll;No;Concejal;0;;JOSE PLANAS BASAGARA;Jose Planas Basagara;;;;15/02/1939;;;;
912;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17128;1;Pau;Sí;Alcalde;0;;Janine Blauch Planal;Janine Blauch Planal;;;;02/02/1940;;;;
913;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17128;2;Pau;Sí;Concejal;0;;Janine Serra Bech;Janine Serra Bech;;;;02/02/1940;;;;
914;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17128;3;Pau;Sí;Concejal;0;;Pedro Rigat Rigat;Pedro Rigat Rigat;;;;19/08/1940;;;;
916;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17129;1;Pedret i Marzà;No;Alcalde;0;;Jose Turias Carles;Jose Turias Carles;;;;19/12/1939;;;;
917;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17129;2;Pedret i Marzà;No;Concejal;1;;Francisco Font Ripoll;Francisco Font Ripoll;;;;19/12/1939;;;;
918;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17129;3;Pedret i Marzà;No;Concejal;0;;Jose Castello Vidal;Jose Castello Vidal;;;;19/12/1939;;;;
920;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17130;1;Pera, La;No;Alcalde;0;;Juan Gifre Home;Juan Gifre Home;;;;31/07/1939;;;;
921;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17130;2;Pera, La;No;Concejal;0;;Juan Borch Comes;Juan Borch Comes;;;;31/07/1939;;;;
922;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17130;3;Pera, La;No;Concejal;0;;Raimundo Fabrellas Torrent;Raimundo Fabrellas Torrent;;;;31/07/1939;;;;
923;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17130;4;Pera, La;No;Concejal;0;;Pedro Fuster Figarola;Pedro Fuster Figarola;;;;31/07/1939;;;;
925;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17131;1;Peratallada;No;Alcalde;0;;Joaquin Marull Plana;Joaquin Marull Plana;;;;24/06/1939;;;;
926;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17131;2;Peratallada;No;Concejal;1;;José Saris Mascarós;Jose Saris Mascaros;;;;24/06/1939;;;;
927;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17131;3;Peratallada;No;Concejal;2;;José Serra Torró;Jose Serra Torro;;;;24/06/1939;;;;
928;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17131;4;Peratallada;No;Concejal;0;;Miguel Carles Ral;Miguel Carles Ral;;;;27/10/1940;;;;
929;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17131;5;Peratallada;No;Concejal;0;;José María Vives de Solá;Jose Maria Vives de Sola;;;;24/06/1939;;;;
931;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17132;1;Peralada;No;Alcalde;0;;ISIDRO GIBERT OLIVA;Isidro Gibert Oliva;;;;10/11/1944;;;;
932;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17132;2;Peralada;No;Concejal;1;;MIGUEL PUJOL PLANAS;Miguel Pujol Planas;;;;10/11/1944;;;;
933;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17132;3;Peralada;No;Concejal;0;;MIGUEL SERRA MONT;Miguel Serra Mont;;;;10/11/1944;;;;
934;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17132;4;Peralada;No;Concejal;0;;JOSE ALGANS RIERA;Jose Algans Riera;;;;10/11/1944;;;;
935;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17132;5;Peralada;No;Concejal;0;;MIGUEL CALLIS SERRA;Miguel Callis Serra;;;;10/11/1944;;;;
936;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17132;6;Peralada;No;Concejal;0;;ISIDRO VERT FERRER;Isidro Vert Ferrer;;;;10/11/1944;;;;
937;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17132;7;Peralada;No;Concejal;0;;GIL LLOVERAS LLINDIS;Gil Lloveras Llindis;;;;10/11/1944;;;;
939;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17511;1;Piña, La;No;Alcalde;0;;Bartolome Plana Collellmir;Bartolome Plana Collellmir;;;;16/02/1939;;;;
940;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17511;2;Piña, La;No;Concejal;1;;Juan Llagostera Quinta;Juan Llagostera Quinta;;;;16/02/1939;;;;
941;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17511;3;Piña, La;No;Concejal;0;;Isidro Maso Roquer;Isidro Maso Roquer;;;;16/02/1939;;;;
943;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17133;1;Planes d'Hostoles, Les;No;Alcalde;0;;Ramon Soler Vallbé;Ramon Soler Vallbe;;;;21/03/1939;;;;
944;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17133;2;Planes d'Hostoles, Les;No;Concejal;1;;José Larraz Espuña;Jose Larraz Espuña;;;;08/05/1941;;;;
945;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17133;3;Planes d'Hostoles, Les;No;Concejal;2;;José Sala Collellmir;Jose Sala Collellmir;;;;08/05/1941;;;;
946;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17133;4;Planes d'Hostoles, Les;No;Concejal;0;;José Arimany Fort;Jose Arimany Fort;;;;08/05/1941;;;;
947;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17133;5;Planes d'Hostoles, Les;No;Concejal;0;;Martín Arnau Casas;Martin Arnau Casas;;;;08/05/1941;;;;
948;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17133;6;Planes d'Hostoles, Les;No;Concejal;0;;Francisco Arnau Canal;Francisco Arnau Canal;;;;08/05/1941;;;;
949;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17133;7;Planes d'Hostoles, Les;No;Concejal;0;;Bartolome Alabau Simón;Bartolome Alabau Simon;;;;08/05/1941;;;;
966;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17134;1;Planoles;No;Alcalde;0;;Jaime Pous Perrades;Jaime Pous Perrades;;;;12/02/1939;;;;
967;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17134;2;Planoles;No;Concejal;1;;Francisco Vidal talebarde;Francisco Vidal Talebarde;;;;12/02/1939;;;;
969;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17135;1;Pont de Molins;No;Alcalde;0;;Juan Detllori Pijoan;Juan Detllori Pijoan;;;;17/02/1939;;;;
970;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17135;2;Pont de Molins;No;Concejal;1;;José Detlle Terrades;Jose Detlle Terrades;;;;17/02/1939;;;;
971;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17135;3;Pont de Molins;No;Concejal;0;;Pedro hors Serra;Pedro Hors Serra;;;;17/02/1939;;;;
972;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17135;4;Pont de Molins;No;Concejal;0;;Miguel Moradell Bosch;Miguel Moradell Bosch;;;;17/02/1939;;;;
988;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17136;1;Pontós;Sí;Alcalde;0;;Juan destela faballe;Juan Destela Faballe;;;;02/02/1940;;;;
989;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17136;2;Pontós;Sí;Concejal;0;;Miguel Salade Planal;Miguel Salade Planal;;;;02/02/1940;;;;
990;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17136;3;Pontós;Sí;Concejal;0;;Juan quer Fueladosa;Juan Quer Fueladosa;;;;02/02/1940;;;;
993;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17137;1;Porqueres;No;Alcalde;0;;Joaquín lorella Abella;Joaquin Lorella Abella;;;;21/05/1941;;;;
994;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17137;2;Porqueres;No;Concejal;1;;Miguel Frigola Verdaguer;Miguel Frigola Verdaguer;;;;21/05/1941;;;;
995;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17137;3;Porqueres;No;Concejal;2;;Francisco Gallifa Rifá;Francisco Gallifa Rifa;;;;21/05/1941;;;;
996;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17137;4;Porqueres;No;Concejal;0;;FranciscoFrigolaCasasas;Franciscofrigolacasasas;;;;03/01/1940;;;;
997;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17137;5;Porqueres;No;Concejal;0;;José MayolasCasademont;Jose Mayolascasademont;;;;03/01/1940;;;;
998;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17137;6;Porqueres;No;Concejal;0;;Joaquín Reig Roura;Joaquin Reig Roura;;;;03/01/1940;;;;
999;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17137;7;Porqueres;No;Concejal;0;;Juan Estany Masanellas;Juan Estany Masanellas;;;;03/01/1940;;;;
1001;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17138;1;Portbou;No;Alcalde;0;;Joaquin Guixeras Frigola;Joaquin Guixeras Frigola;;;;13/06/1939;;;;
1002;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17138;2;Portbou;No;Concejal;1;;Pedro Gorgot Sala;Pedro Gorgot Sala;;;;06/08/1941;;;;
1003;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17138;3;Portbou;No;Concejal;2;;Pedro Cornella Reixach;Pedro Cornella Reixach;;;;13/06/1939;;;;
1004;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17138;4;Portbou;No;Concejal;0;;Joaquin Vilarrasa Guitart;Joaquin Vilarrasa Guitart;;;;13/06/1939;;;;
1005;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17138;5;Portbou;No;Concejal;0;;Rafael Baitg Pumarola;Rafael Baitg Pumarola;;;;13/06/1939;;;;
1006;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17138;6;Portbou;No;Concejal;0;;Pedro Puig Barneda;Pedro Puig Barneda;;;;13/06/1939;;;;
1007;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17138;7;Portbou;No;Concejal;0;;Pedro Mallol Bosch;Pedro Mallol Bosch;;;;02/01/1940;;;;
1008;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17138;8;Portbou;No;Concejal;0;;Alfonso Sol Morato;Alfonso Sol Morato;;;;02/01/1940;;;;
1009;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17138;9;Portbou;No;Concejal;0;;Ramon Vila Moreno;Ramon Vila Moreno;;;;02/01/1940;;;;
1011;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17139;1;Preses, Les;No;Alcalde;0;;Luis Mata Guardia;Luis Mata Guardia;;;;13/08/1941;;;;
1012;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17139;2;Preses, Les;No;Concejal;1;;Pablo Coderch Jou;Pablo Coderch Jou;;;;13/08/1941;;;;
1013;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17139;3;Preses, Les;No;Concejal;0;;Fudaldo Rovira Molas;Fudaldo Rovira Molas;;;;13/08/1941;;;;
1014;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17139;4;Preses, Les;No;Concejal;0;;Andres Ventura Arrey;Andres Ventura Arrey;;;;13/08/1941;;;;
1015;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17139;5;Preses, Les;No;Concejal;0;;José Pujol Soler;Jose Pujol Soler;;;;02/10/1941;;;;
1016;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17139;6;Preses, Les;No;Concejal;0;;Mateo Molas Espona;Mateo Molas Espona;;;;02/10/1941;;;;
1017;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17139;7;Preses, Les;No;Concejal;0;;Nicolas Ferres Pujolar;Nicolas Ferres Pujolar;;;;02/10/1941;;;;
1019;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17140;1;Port de la Selva, El;No;Alcalde;0;;Eloy Oriol Serra;Eloy Oriol Serra;;;;13/07/1939;;;;
1020;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17140;2;Port de la Selva, El;No;Concejal;1;;José Marés Puignau;Jose Mares Puignau;;;;26/03/1939;;;;
1022;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17140;3;Port de la Selva, El;No;Concejal;0;;José Grau Borrell;Jose Grau Borrell;;;;11/02/1941;;;;
1024;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17141;1;Puigcerdà;No;Alcalde;0;;JAIME CADEEAU BARRERA;Jaime Cadeeau Barrera;;;;16/07/1945;;;;
1025;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17141;2;Puigcerdà;No;Concejal;1;;SIMON MONO ANDREU;Simon Mono Andreu;;;;16/07/1945;;;;
1026;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17141;3;Puigcerdà;No;Concejal;2;;JOSE PALOMERA ESPAÑO;Jose Palomera Españo;;;;16/07/1945;;;;
1027;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17141;4;Puigcerdà;No;Concejal;0;;JOSE SOLSONA FONT;Jose Solsona Font;;;;16/07/1945;;;;
1028;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17141;5;Puigcerdà;No;Concejal;0;;FRANCISCO NAUDI CASSI;Francisco Naudi Cassi;;;;16/07/1945;;;;
1029;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17141;6;Puigcerdà;No;Concejal;0;;JOSE María PUJOL BORDANOVA;Jose Maria Pujol Bordanova;;;;16/07/1945;;;;
1030;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17141;7;Puigcerdà;No;Concejal;0;;JOSE BAQUE CORAL;Jose Baque Coral;;;;16/07/1945;;;;
1035;ES.17079.AD;ADG_JPCE_008;Certificado_JPCE;1946;;1946-03-26 00:00:00;17142;1;Quart;No;Alcalde;0;;Juan abarrocas Vehi;Juan Abarrocas Vehi;;;;25/05/1940;;;;
