ID;Archivo_Original;Año;COD_INE;ID_Archivo;Ayuntamiento;Cargo;Teniente;Nombre;Nacimiento;Nombramiento;Edad;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37;Unnamed: 38;Unnamed: 39;Unnamed: 40;Unnamed: 41;Unnamed: 42
8355;Diputacio? Caixa 280 (1953)_216.jpg;1953;17203;1;Ultramort;Alcalde;0;JUAN CARBO CAIXAS;25/10/1900;1953-03-20 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8356;Diputacio? Caixa 280 (1953)_216.jpg;1953;17203;2;Ultramort;Concejal;1;JOSE PARETAS BAHI;06/11/1910;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8357;Diputacio? Caixa 280 (1953)_216.jpg;1953;17203;3;Ultramort;Concejal;0;MARTIN BATLLE BLANCH;15/12/1922;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8358;Diputacio? Caixa 280 (1953)_216.jpg;1953;17203;4;Ultramort;Concejal;0;PEDRO VILA DORCA;11/06/1892;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8361;Diputacio? Caixa 280 (1953)_217.jpg;1953;17204;1;Ullà;Alcalde;0;José Muní Pinsach;22/09/1916;1950-09-24 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8362;Diputacio? Caixa 280 (1953)_217.jpg;1953;17204;2;Ullà;Concejal;1;Narciso Puig Pons;26/11/1880;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8363;Diputacio? Caixa 280 (1953)_217.jpg;1953;17204;3;Ullà;Concejal;0;Francisco Bataller Vicens;12/07/1924;1952-08-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8364;Diputacio? Caixa 280 (1953)_217.jpg;1953;17204;4;Ullà;Concejal;0;Narciso Quintana Canals;24/11/1910;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8367;Diputacio? Caixa 280 (1953)_218.jpg;1953;17205;1;Ullastret;Alcalde;0;Eusebio Marull Rallo;29/10/1912;1943-08-20 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8368;Diputacio? Caixa 280 (1953)_218.jpg;1953;17205;2;Ullastret;Concejal;1;José artigas Casas;14/07/1902;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8369;Diputacio? Caixa 280 (1953)_218.jpg;1953;17205;3;Ullastret;Concejal;0;Narciso Coll Pou;06/07/1909;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8370;Diputacio? Caixa 280 (1953)_218.jpg;1953;17205;4;Ullastret;Concejal;0;Conrado Serra Ralló;20/12/1919;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8375;Diputacio? Caixa 280 (1953)_219.jpg;1953;17520;1; Urgt ;Alcalde;0;Federico Mayoral Montella;07/02/1909;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8376;Diputacio? Caixa 280 (1953)_219.jpg;1953;17520;2; Urgt ;Concejal;1;Francisco Ribot Margall;18/04/1901;1952-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8377;Diputacio? Caixa 280 (1953)_219.jpg;1953;17520;3; Urgt ;Concejal;0;Miguel Blanques Vigo;01/01/1911;1945-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8380;Diputacio? Caixa 280 (1953)_220.jpg;1953;17206;1;Urus;Alcalde;0;Alberto Cruilles Coll;26/12/1906;1948-09-24 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8381;Diputacio? Caixa 280 (1953)_220.jpg;1953;17206;2;Urus;Concejal;1;Clemente Salarich Muntat;07/06/1920;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8382;Diputacio? Caixa 280 (1953)_220.jpg;1953;17206;3;Urus;Concejal;0;José Vidal Alier;14/05/1898;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8383;Diputacio? Caixa 280 (1953)_220.jpg;1953;17206;4;Urus;Concejal;0;Enrique Bertrán Mir;05/07/1904;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8389;Diputacio? Caixa 280 (1953)_221.jpg;1953;17208;1;Vall de Vianya;Alcalde;0;José Mir Espuña;17/06/1907;1951-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8390;Diputacio? Caixa 280 (1953)_221.jpg;1953;17208;2;Vall de Vianya;Concejal;1;Ramón Ayats Aymerich;05/06/1923;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8391;Diputacio? Caixa 280 (1953)_221.jpg;1953;17208;3;Vall de Vianya;Concejal;0;Joaquin Corcoy Reixach;24/02/1907;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8392;Diputacio? Caixa 280 (1953)_221.jpg;1953;17208;4;Vall de Vianya;Concejal;0;Pedro Pages Matabosc;21/01/1904;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8393;Diputacio? Caixa 280 (1953)_221.jpg;1953;17208;5;Vall de Vianya;Concejal;0;Cosme Juanola Vilalta;18/09/1895;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8394;Diputacio? Caixa 280 (1953)_221.jpg;1953;17208;6;Vall de Vianya;Concejal;0;Antonino Dorca Molera;11/10/1916;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8395;Diputacio? Caixa 280 (1953)_222.jpg;1953;17170;1;Vallfogona de Ripollès;Alcalde;0;Eduardo Riera Codina;25/06/1905;1950-01-07 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8396;Diputacio? Caixa 280 (1953)_222.jpg;1953;17170;2;Vallfogona de Ripollès;Concejal;1;Pedro Santanach Noguera;23/10/1922;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8397;Diputacio? Caixa 280 (1953)_222.jpg;1953;17170;3;Vallfogona de Ripollès;Concejal;0;Juan Gallart Bosch;21/10/1907;1948-05-09 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8398;Diputacio? Caixa 280 (1953)_222.jpg;1953;17170;4;Vallfogona de Ripollès;Concejal;0;José Carrera Seria;04/01/1911;1948-05-09 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8399;Diputacio? Caixa 280 (1953)_222.jpg;1953;17170;5;Vallfogona de Ripollès;Concejal;0;Juan Piella Forruella;27/04/1923;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8400;Diputacio? Caixa 280 (1953)_222.jpg;1953;17170;6;Vallfogona de Ripollès;Concejal;0;Esteban Vilanova Sala;07/07/1918;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8401;Diputacio? Caixa 280 (1953)_222.jpg;1953;17170;7;Vallfogona de Ripollès;Concejal;0;Secundino Sala Plana;21/08/1918;1958-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8402;Diputacio? Caixa 280 (1953)_223.jpg;1953;17209;1;Vall-llobrega;Alcalde;0;MIGUEL ARENAS RIGAU;16/06/1910;1942-11-25 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8403;Diputacio? Caixa 280 (1953)_223.jpg;1953;17209;2;Vall-llobrega;Concejal;1;ANDRES MOLAS PALOL;01/02/1905;1948-10-17 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8404;Diputacio? Caixa 280 (1953)_223.jpg;1953;17209;3;Vall-llobrega;Concejal;0;MELITON SUQUET ISERN;20/11/1886;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8405;Diputacio? Caixa 280 (1953)_223.jpg;1953;17209;4;Vall-llobrega;Concejal;0;CANDIDO SUQUET PRUNEDA;27/07/1885;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8407;Diputacio? Caixa 280 (1953)_224.jpg;1953;17210;1;Ventalló;Alcalde;0;Jaime Rabert Alech;14/05/1906;1941-05-20 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8408;Diputacio? Caixa 280 (1953)_224.jpg;1953;17210;2;Ventalló;Concejal;1;Juan Miguel Costa;11/02/1908;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8409;Diputacio? Caixa 280 (1953)_224.jpg;1953;17210;3;Ventalló;Concejal;0;Narciso Poch Ysem;23/04/1912;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8410;Diputacio? Caixa 280 (1953)_224.jpg;1953;17210;4;Ventalló;Concejal;0;Patricio Bahí Aulet;07/08/1906;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8411;Diputacio? Caixa 280 (1953)_224.jpg;1953;17210;5;Ventalló;Concejal;0;Jorge Ministral Rabert;26/01/1906;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8412;Diputacio? Caixa 280 (1953)_224.jpg;1953;17210;6;Ventalló;Concejal;0;Tomas Roca Guillem;24/04/1922;1948-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8413;Diputacio? Caixa 280 (1953)_224.jpg;1953;17210;7;Ventalló;Concejal;0;José María Lloveras Cotas;13/07/1920;1952-08-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8416;Diputacio? Caixa 280 (1953)_225.jpg;1953;17211;1;Verges;Alcalde;0;José María Llach Llach;nan;1950-09-15 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8417;Diputacio? Caixa 280 (1953)_225.jpg;1953;17211;2;Verges;Concejal;1;Arturo Majo Cortada;nan;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8418;Diputacio? Caixa 280 (1953)_225.jpg;1953;17211;3;Verges;Concejal;0;Francisco Roure Nadal;nan;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8419;Diputacio? Caixa 280 (1953)_225.jpg;1953;17211;4;Verges;Concejal;0;Narciso Marull Casadella;nan;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8420;Diputacio? Caixa 280 (1953)_225.jpg;1953;17211;5;Verges;Concejal;0;Enrique Iglesias Mediñá;nan;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8421;Diputacio? Caixa 280 (1953)_225.jpg;1953;17211;6;Verges;Concejal;0;Francisco Ferrer Tura;nan;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8422;Diputacio? Caixa 280 (1953)_225.jpg;1953;17211;7;Verges;Concejal;0;Mateo Font Berta;nan;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8425;Diputacio? Caixa 280 (1953)_226.jpg;1953;17212;1;Vidrà;Alcalde;0;Isidro Salgueda Estartús;17/11/1891;1959-03-09 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8426;Diputacio? Caixa 280 (1953)_226.jpg;1953;17212;2;Vidrà;Concejal;1;Luis Coll Prat;22/01/1900;1940-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8427;Diputacio? Caixa 280 (1953)_226.jpg;1953;17212;3;Vidrà;Concejal;0;Ramón Planas Sadurní;18/02/1900;1940-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8428;Diputacio? Caixa 280 (1953)_226.jpg;1953;17212;4;Vidrà;Concejal;0;Pedro Ayats Say;05/06/1906;1940-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8431;Diputacio? Caixa 280 (1953)_227.jpg;1953;17213;1;Vidreras;Alcalde;0;Ramón Ruhi Martinell;18/02/1899;1939-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8432;Diputacio? Caixa 280 (1953)_227.jpg;1953;17213;2;Vidreras;Concejal;1;José Maso Maresma;16/01/1866;1939-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8433;Diputacio? Caixa 280 (1953)_227.jpg;1953;17213;3;Vidreras;Concejal;0;Pedro Boada Bernadá;22/07/1900;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8434;Diputacio? Caixa 280 (1953)_227.jpg;1953;17213;4;Vidreras;Concejal;0;Juan Ball llosera Campeny;06/06/1904;1940-06-08 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8435;Diputacio? Caixa 280 (1953)_227.jpg;1953;17213;5;Vidreras;Concejal;0;Jose Font Rebugent;06/09/1897;1939-02-02 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8436;Diputacio? Caixa 280 (1953)_227.jpg;1953;17213;6;Vidreras;Concejal;0;Martín Macias Mallafré;10/11/1892;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8437;Diputacio? Caixa 280 (1953)_227.jpg;1953;17213;7;Vidreras;Concejal;0;José Mullera Carreras;10/04/1905;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8441;Diputacio? Caixa 280 (1953)_228.jpg;1953;17214;1;Vilabertran;Alcalde;0;José Font Guixeras;09/10/1901;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8442;Diputacio? Caixa 280 (1953)_228.jpg;1953;17214;2;Vilabertran;Concejal;1;Antonio Garriga Estadella;19/10/1912;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8443;Diputacio? Caixa 280 (1953)_228.jpg;1953;17214;3;Vilabertran;Concejal;0;Pedro Cantenys Vila;11/06/1908;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8444;Diputacio? Caixa 280 (1953)_228.jpg;1953;17214;4;Vilabertran;Concejal;0;Rafael Duch Soler;08/03/1903;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8445;Diputacio? Caixa 280 (1953)_228.jpg;1953;17214;5;Vilabertran;Concejal;0;José Brugat Casellas;21/12/1902;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8446;Diputacio? Caixa 280 (1953)_228.jpg;1953;17214;6;Vilabertran;Concejal;0;Joaquin P uig Clotas;23/06/1910;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8447;Diputacio? Caixa 280 (1953)_228.jpg;1953;17214;7;Vilabertran;Concejal;0;Juan Pujol Vim;24/08/1901;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8451;Diputacio? Caixa 280 (1953)_229.jpg;1953;17215;1;Vilablareix;Alcalde;0;Joaquín Jorda Calvell;nan;1940-01-23 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8452;Diputacio? Caixa 280 (1953)_229.jpg;1953;17215;2;Vilablareix;Concejal;1;Martin Feliu Simón;nan;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8453;Diputacio? Caixa 280 (1953)_229.jpg;1953;17215;3;Vilablareix;Concejal;0;José Molas Vidal;nan;1949-08-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8454;Diputacio? Caixa 280 (1953)_229.jpg;1953;17215;4;Vilablareix;Concejal;0;José Ollé Olivé;nan;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8456;Diputacio? Caixa 280 (1953)_230.jpg;1953;17216;1;Viladasens;Alcalde;0;Enrique Adroer Huguet;nan;1948-08-17 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8457;Diputacio? Caixa 280 (1953)_230.jpg;1953;17216;2;Viladasens;Concejal;1;Juan Llado Teixidor;nan;1949-02-04 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8458;Diputacio? Caixa 280 (1953)_230.jpg;1953;17216;3;Viladasens;Concejal;0;Francisco Armengol Xargay;nan;1949-02-04 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8459;Diputacio? Caixa 280 (1953)_230.jpg;1953;17216;4;Viladasens;Concejal;0;José Massó Hugas;nan;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8461;Diputacio? Caixa 280 (1953)_231.jpg;1953;17217;1;Vilademat;Alcalde;0;Pedro Ylla Brugat;21/11/1899;1949-05-18 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8462;Diputacio? Caixa 280 (1953)_231.jpg;1953;17217;2;Vilademat;Concejal;1;Joaquin Dispes Quer;07/10/1888;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8463;Diputacio? Caixa 280 (1953)_231.jpg;1953;17217;3;Vilademat;Concejal;0;Jaime Lletjet Motas;16/08/1904;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8464;Diputacio? Caixa 280 (1953)_231.jpg;1953;17217;4;Vilademat;Concejal;0;Juan Peraferrer Batlle;03/02/1906;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8467;Diputacio? Caixa 280 (1953)_232.jpg;1953;17218;1;Vilademuls;Alcalde;0;Luís Huguet Aulet;16/06/1911;1939-11-29 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8468;Diputacio? Caixa 280 (1953)_232.jpg;1953;17218;2;Vilademuls;Concejal;1;Juan Bartro Cargol;16/11/1897;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8469;Diputacio? Caixa 280 (1953)_232.jpg;1953;17218;3;Vilademuls;Concejal;0;Miguel Armengol Llava;16/09/1891;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8470;Diputacio? Caixa 280 (1953)_232.jpg;1953;17218;4;Vilademuls;Concejal;0;Baudilio Guitart Rispau nera;08/03/1918;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8471;Diputacio? Caixa 280 (1953)_232.jpg;1953;17218;5;Vilademuls;Concejal;0;Jaime Batlle Anglada;15/03/1919;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8472;Diputacio? Caixa 280 (1953)_232.jpg;1953;17218;6;Vilademuls;Concejal;0;Juan Lleal Plantés;03/04/1923;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8484;Diputacio? Caixa 280 (1953)_233.jpg;1953;17219;1;Viladonja;Alcalde;0;Vacante;nan;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8485;Diputacio? Caixa 280 (1953)_233.jpg;1953;17219;2;Viladonja;Concejal;1;Juan Carbonell Garriga;26/11/1916;1949-02-01 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8486;Diputacio? Caixa 280 (1953)_233.jpg;1953;17219;3;Viladonja;Concejal;0;José Viñas Cortacáns;24/11/1911;1949-02-01 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8487;Diputacio? Caixa 280 (1953)_233.jpg;1953;17219;4;Viladonja;Concejal;0;Lorenzo Puigcorbé Casas;08/07/1916;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8490;Diputacio? Caixa 280 (1953)_234.jpg;1953;17220;1;Viladrau;Alcalde;0;Antonio Palou Salarich;21/11/1891;1948-01-08 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8491;Diputacio? Caixa 280 (1953)_234.jpg;1953;17220;2;Viladrau;Concejal;1;Jaime Armengou Juliá;13/03/1899;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8492;Diputacio? Caixa 280 (1953)_234.jpg;1953;17220;3;Viladrau;Concejal;0;Jacinto Font Ramirez;16/02/1906;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8493;Diputacio? Caixa 280 (1953)_234.jpg;1953;17220;4;Viladrau;Concejal;0;José Salarich Tordera;12/12/1892;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8494;Diputacio? Caixa 280 (1953)_234.jpg;1953;17220;5;Viladrau;Concejal;0;José Font Ramirez;20/07/1902;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8495;Diputacio? Caixa 280 (1953)_234.jpg;1953;17220;6;Viladrau;Concejal;0;Pedro Puigdollers Llora;17/10/1900;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8496;Diputacio? Caixa 280 (1953)_234.jpg;1953;17220;7;Viladrau;Concejal;0;Delfín Barfull Masnou;24/12/1921;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8498;Diputacio? Caixa 280 (1953)_235.jpg;1953;17221;1;Vilafant;Alcalde;0;Pedro Llistosella Palomé;05/06/1916;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8499;Diputacio? Caixa 280 (1953)_235.jpg;1953;17221;2;Vilafant;Concejal;1;José María Solés de Macia;06/10/1922;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8500;Diputacio? Caixa 280 (1953)_235.jpg;1953;17221;3;Vilafant;Concejal;0;Jaime Alemany Serifana;04/10/1901;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8501;Diputacio? Caixa 280 (1953)_235.jpg;1953;17221;4;Vilafant;Concejal;0;Miguel Prats Moner;15/12/1919;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8502;Diputacio? Caixa 280 (1953)_235.jpg;1953;17221;5;Vilafant;Concejal;0;Tomas Ginjaume Carbonell;16/06/1895;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8503;Diputacio? Caixa 280 (1953)_235.jpg;1953;17221;6;Vilafant;Concejal;0;Ramón Vidal Gifreu;08/11/1887;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8504;Diputacio? Caixa 280 (1953)_235.jpg;1953;17221;7;Vilafant;Concejal;0;Tomás Grau Durán;20/12/1922;nan;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8507;Diputacio? Caixa 280 (1953)_236.jpg;1953;17222;1;Vilahur;Alcalde;0;Zacarias Juncosa Rull;05/11/1889;1939-02-22 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8508;Diputacio? Caixa 280 (1953)_236.jpg;1953;17222;2;Vilahur;Concejal;1;José Geli · Espluga;29/05/1909;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8509;Diputacio? Caixa 280 (1953)_236.jpg;1953;17222;3;Vilahur;Concejal;0;José Armengol Pou;12/03/1911;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8510;Diputacio? Caixa 280 (1953)_236.jpg;1953;17222;4;Vilahur;Concejal;0;Juan Compte Garriga;08/11/1899;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8513;Diputacio? Caixa 280 (1953)_237.jpg;1953;17223;1;Vilajuïga;Alcalde;0;Juan Bonaterra Dabau;09/02/1907;1948-07-10 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8514;Diputacio? Caixa 280 (1953)_237.jpg;1953;17223;2;Vilajuïga;Concejal;1;Manuel Viñas Sagrera;06/11/1911;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8515;Diputacio? Caixa 280 (1953)_237.jpg;1953;17223;3;Vilajuïga;Concejal;0;Arturo Pairó Ferrer;12/04/1915;1952-02-04 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8516;Diputacio? Caixa 280 (1953)_237.jpg;1953;17223;4;Vilajuïga;Concejal;0;Joaquin Dalmau Borras;19/07/1915;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8517;Diputacio? Caixa 280 (1953)_237.jpg;1953;17223;5;Vilajuïga;Concejal;0;Antonio Casadevall Perpi;19/11/1907;1952-02-04 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8518;Diputacio? Caixa 280 (1953)_237.jpg;1953;17223;6;Vilajuïga;Concejal;0;Alberto Pous Brú ñe;20/06/1918;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8519;Diputacio? Caixa 280 (1953)_237.jpg;1953;17223;7;Vilajuïga;Concejal;0;Francisco Barcelo Carola;09/06/1904;1952-02-04 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8523;Diputacio? Caixa 280 (1953)_238.jpg;1953;17224;1;Vilallonga de Ter;Alcalde;0;Isidro Costa Carrera;16/02/1904;1950-02-10 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8524;Diputacio? Caixa 280 (1953)_238.jpg;1953;17224;2;Vilallonga de Ter;Concejal;1;Juan Giralt Bertran;03/08/1906;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8525;Diputacio? Caixa 280 (1953)_238.jpg;1953;17224;3;Vilallonga de Ter;Concejal;0;Mariano Planella Isern;30/04/1911;1949-02-06 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8526;Diputacio? Caixa 280 (1953)_238.jpg;1953;17224;4;Vilallonga de Ter;Concejal;0;Jaime Planella Isern;02/03/1897;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8527;Diputacio? Caixa 280 (1953)_238.jpg;1953;17224;5;Vilallonga de Ter;Concejal;0;José Buixeda Sala;10/12/1910;1952-02-03 00:00:00;nan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
